Gene_acc,Gene_id,SMp1,SMp2,SMp3,SMp4,NST1p1,NST1p2,NST1p3,NST1p4,Desc
797,Tb927.10.15580,16246.0,14570.0,18020.0,13976.0,11812.0,10982.0,14238.0,16077.0,"dynein light chain, putative"
798,Tb927.10.15590,511460.0,719720.0,563360.0,579520.0,361930.0,384500.0,392600.0,342100.0,"macrophage infectivity potentiator, precursor, putative"
799,Tb927.10.1560,643370.0,680800.0,610880.0,694030.0,558500.0,605690.0,593900.0,573440.0,Nucleolar protein 91
800,Tb927.10.15640,140020.0,158200.0,151190.0,155170.0,102870.0,102580.0,110230.0,124280.0,"WD domain, G-beta repeat, putative"
801,Tb927.10.15660,1134100.0,1256500.0,1143700.0,1268200.0,991920.0,1012800.0,980800.0,990510.0,"hypothetical protein, conserved"
802,Tb927.10.15680,16111.0,17148.0,20021.0,17126.0,48260.0,52792.0,45580.0,43166.0,"hypothetical protein, conserved"
803,Tb927.10.15710,660670.0,573090.0,603900.0,631020.0,548380.0,529650.0,493700.0,581990.0,mitochondrial carrier protein
804,Tb927.10.15720,2427700.0,2899800.0,2381200.0,2733700.0,2528900.0,2379900.0,2223600.0,2293100.0,proteasome regulatory non-ATP-ase subunit 9
805,Tb927.10.15730,461800.0,501050.0,489210.0,518680.0,458230.0,489590.0,467290.0,463790.0,"SPRY domain/Ankyrin repeats (3 copies), putative"
806,Tb927.10.15740,64250.0,82044.0,66942.0,61655.0,60773.0,73789.0,69836.0,54532.0,"hypothetical protein, conserved"
807,Tb927.10.15760,12599000.0,15614000.0,12655000.0,12150000.0,12009000.0,12741000.0,11313000.0,11953000.0,"hypothetical protein, conserved"
808,Tb927.10.1580,123910.0,122320.0,121380.0,127610.0,112190.0,97561.0,117170.0,114590.0,MICOS complex subunit MIC10-1
809,Tb927.10.15800,20606.0,20562.0,17916.0,23278.0,17633.0,15447.0,14936.0,18863.0,"actin related protein 2, putative"
810,Tb927.10.15810,18612.0,23458.0,22779.0,21331.0,19173.0,19413.0,26690.0,21500.0,"Fcf1, putative"
811,Tb927.10.15830,17692.0,25581.0,18861.0,15370.0,15152.0,15301.0,12972.0,12531.0,SUMO-interacting motif-containing protein
812,Tb927.10.15840,28647.0,29088.0,26538.0,23515.0,26296.0,26191.0,24408.0,19869.0,"hypothetical protein, conserved"
813,Tb927.10.15870,33746.0,38151.0,28530.0,45282.0,35408.0,26031.0,24942.0,26889.0,"RNA binding protein, putative"
814,Tb927.9.15210,1857000.0,2027500.0,1798000.0,2007900.0,1814800.0,1980500.0,1666400.0,1587900.0,"ribosomal protein L36, putative"
815,Tb927.10.15960,217790.0,230060.0,213090.0,240560.0,216770.0,234710.0,210540.0,214620.0,"hypothetical protein, conserved"
816,Tb927.10.16020,92703.0,126690.0,108170.0,100440.0,102910.0,96673.0,93291.0,94325.0,"pre-RNA processing PIH1/Nop17, putative"
817,Tb927.10.16030,33877.0,31371.0,29946.0,29149.0,23307.0,23565.0,24004.0,22608.0,"mitogen activated protein kinase 4, putative"
818,Tb927.10.16100,3680800.0,4901000.0,4142400.0,4407000.0,4255500.0,4645700.0,3760800.0,3904700.0,"FK506-binding protein (FKBP)-type peptidyl-prolyl isomerase, putative"
819,Tb927.10.16120,6983300.0,7999000.0,7529100.0,7619000.0,6485500.0,6585100.0,6260300.0,6318700.0,inosine-5-monophosphate dehydrogenase
820,Tb927.10.16180,15021.0,16819.0,15400.0,13153.0,10083.0,16120.0,14747.0,11546.0,"hypothetical protein, conserved"
821,Tb927.10.1620,380650.0,439800.0,386580.0,437890.0,344280.0,371130.0,356830.0,348430.0,"phosphoserine/threonine/tyrosine-binding protein, putative"
822,Tb927.10.1630,1580500.0,1718900.0,1646000.0,1641000.0,1248500.0,1335200.0,1251000.0,1246700.0,atp-binding cassette sub-family e member 1
823,Tb927.10.1660,56822.0,41210.0,44440.0,57306.0,34454.0,42574.0,30252.0,39455.0,"hypothetical protein, conserved"
824,Tb927.10.1680,19216.0,32506.0,22601.0,16853.0,17410.0,21042.0,19278.0,21763.0,histone deacetylase 1
825,Tb927.10.170,1141400.0,1381400.0,1091700.0,1211700.0,1105400.0,1084600.0,959290.0,1029000.0,"pseudouridine synthase, Cbf5p"
826,Tb927.10.1720,684000.0,741270.0,635050.0,699590.0,647660.0,610250.0,578980.0,634950.0,"ATP-dependent DEAD/H RNA helicase, putative"
827,Tb927.10.1730,315530.0,347220.0,324790.0,320190.0,287830.0,308750.0,297140.0,289590.0,"Polyadenylation mediator complex protein PAMC3, putative"
828,Tb927.10.1740,100070.0,103290.0,101050.0,102170.0,106700.0,100340.0,93273.0,89264.0,"hypothetical protein, conserved"
829,Tb927.10.180,1128300.0,1283600.0,1198000.0,1307300.0,923720.0,993820.0,957310.0,1022600.0,"ATP synthase F1 subunit gamma protein, putative"
830,Tb927.10.1810,161920.0,187880.0,149430.0,162960.0,151640.0,150660.0,121570.0,135730.0,"RING-H2 zinc finger, putative"
831,Tb927.10.1830,309720.0,366010.0,332850.0,346700.0,251020.0,265030.0,249060.0,231050.0,"syntaxin, putative"
832,Tb927.10.1860,231770.0,245400.0,222250.0,234290.0,189460.0,199470.0,188750.0,174590.0,"hypothetical protein, conserved"
833,Tb927.10.1890,1266100.0,1392000.0,1147000.0,1334600.0,1057800.0,1092800.0,1041300.0,1041500.0,"cysteine peptidase, Clan CA, family C2, putative"
834,Tb927.10.190,110020.0,138630.0,110620.0,128300.0,190810.0,176530.0,152270.0,160640.0,"40S ribosomal protein S6, putative"
835,Tb927.10.1900,246080.0,282130.0,226450.0,265030.0,216580.0,220410.0,207760.0,190590.0,"DNA topoisomerase IA, putative"
836,Tb927.10.1960,393890.0,447360.0,411600.0,379830.0,345980.0,401820.0,356020.0,373280.0,"hypothetical protein, conserved"
837,Tb927.10.1970,3313500.0,3941900.0,2907900.0,3187600.0,2905400.0,3142300.0,2618300.0,2612100.0,"CHAT domain containing protein, putative"
838,Tb927.10.1980,70290.0,85473.0,80359.0,85742.0,75700.0,74693.0,78961.0,82701.0,"hypothetical protein, conserved"
839,Tb927.10.1990,2652200.0,2965300.0,2739200.0,2754200.0,2587500.0,2613200.0,2472300.0,2581900.0,"major vault protein, putative"
840,Tb927.10.200,3571000.0,4174200.0,3693400.0,3556600.0,3299500.0,3201200.0,3039800.0,3171400.0,"vacuolar ATP synthase, putative"
841,Tb927.10.2000,31460.0,28330.0,28234.0,28400.0,30189.0,23131.0,15517.0,23557.0,"actin-like protein, putative"
842,Tb927.10.2010,15187000.0,15413000.0,12853000.0,14119000.0,12397000.0,12194000.0,11563000.0,10535000.0,hexokinase
844,Tb927.10.2030,96470.0,115670.0,105150.0,96255.0,114060.0,116910.0,103740.0,95881.0,"Pentatricopeptide repeat protein (PPR), putative"
845,Tb927.10.2040,566360.0,603580.0,579770.0,584680.0,435380.0,480430.0,454180.0,444050.0,"STE group serine/threonine-protein kinase, putative"
846,Tb927.10.2050,2682.5,2668.2,2251.9,2011.2,2568.1,2379.5,1683.3,1268.8,"hypothetical protein, conserved"
847,Tb927.10.2060,93529.0,94948.0,94998.0,104830.0,67306.0,78064.0,77511.0,83124.0,"hypothetical protein, conserved"
848,Tb927.10.2080,91763.0,88234.0,92840.0,94477.0,72206.0,81777.0,66630.0,71599.0,"hypothetical protein, conserved"
849,Tb927.10.210,502420.0,554540.0,473470.0,568020.0,488540.0,449110.0,474190.0,474540.0,GPI transamidase component GAA1
850,Tb927.10.2130,650070.0,739940.0,617530.0,657700.0,592320.0,577480.0,562590.0,528280.0,"Vps51/Vps67, putative"
851,Tb927.10.2190,213180.0,237470.0,212360.0,215790.0,178800.0,201560.0,184270.0,202340.0,"Protein of unknown function (DUF667), putative"
852,Tb927.10.6370,111470.0,128180.0,122910.0,132780.0,106060.0,83809.0,95849.0,95562.0,"60S ribosomal proteins L37, putative"
853,Tb927.10.2200,386950.0,434110.0,368550.0,403760.0,338750.0,359530.0,329490.0,347110.0,"hypothetical protein, conserved"
854,Tb927.10.2230,67676.0,76116.0,65300.0,72330.0,50570.0,43481.0,39927.0,51542.0,"NADPH:adrenodoxin oxidoreductase, mitochondrial, putative"
855,Tb927.10.2240,3959600.0,4783900.0,4120500.0,4411000.0,3783700.0,3663000.0,4008900.0,3620100.0,RNA binding protein
856,Tb927.10.2250,78290.0,74513.0,78076.0,72087.0,43364.0,49700.0,40639.0,40738.0,"ubiquitin-conjugating enzyme variant Kua homologue, putative"
857,Tb927.10.2260,59484.0,69569.0,64145.0,58830.0,52419.0,45467.0,51271.0,48442.0,"Ubiquitin family, putative"
858,Tb927.10.2270,1571300.0,1750400.0,1576300.0,1676800.0,1244000.0,1307500.0,1365000.0,1347600.0,"vacuolar protein sorting-associated protein 35, putative"
859,Tb927.10.2290,810810.0,892800.0,839060.0,805750.0,708230.0,695560.0,720840.0,686000.0,"chaperone protein DnaJ, putative"
860,Tb927.10.230,640060.0,687780.0,606460.0,701420.0,512080.0,517670.0,598440.0,529340.0,"proteasome subunit alpha type-5, putative"
861,Tb927.10.2320,392910.0,419740.0,420910.0,428550.0,339040.0,351090.0,349510.0,356700.0,Nucleoporin NUP41
862,Tb927.10.2350,492560.0,504850.0,461320.0,547930.0,345580.0,406640.0,405610.0,369030.0,"pyruvate dehydrogenase complex E3 binding protein, putative"
863,Tb927.10.2370,2111800.0,2407500.0,2041600.0,2161300.0,1725900.0,1548000.0,1658000.0,1585600.0,"Lupus La protein homolog, putative"
864,Tb927.10.2380,1442500.0,1675200.0,1422100.0,1512600.0,1326600.0,1283600.0,1267500.0,1249600.0,"Tetratricopeptide repeat, putative"
865,Tb927.10.240,927110.0,1068200.0,870410.0,968690.0,784170.0,859410.0,766840.0,797200.0,"peroxin 14, putative"
866,Tb927.10.2440,2910600.0,3321100.0,2718100.0,2849800.0,2431700.0,2374100.0,2259600.0,2309200.0,Metacaspase-4
867,Tb927.10.2460,6845.4,6641.9,5608.8,3481.9,4672.4,4271.8,0.0,3993.1,"DnaJ domain containing protein, putative"
868,Tb927.10.2470,709590.0,736330.0,635610.0,694110.0,611110.0,614250.0,567080.0,600400.0,"Cleft lip and palate transmembrane protein 1 (CLPTM1), putative"
869,Tb927.10.2490,543280.0,619100.0,535250.0,611250.0,565440.0,609160.0,582580.0,555060.0,glucose-6-phosphate 1-dehydrogenase
870,Tb927.10.250,31145.0,27244.0,22615.0,29296.0,22141.0,21065.0,19888.0,23480.0,"hypothetical protein, conserved"
871,Tb927.10.2530,2338900.0,2593200.0,2198200.0,2531500.0,2099300.0,2123400.0,2117100.0,2055400.0,"adenylate kinase, putative"
872,Tb927.10.2560,305340.0,347050.0,327970.0,323900.0,212000.0,187070.0,227080.0,221050.0,mitochondrial malate dehydrogenase
873,Tb927.10.2570,325890.0,377820.0,300790.0,326500.0,241850.0,224020.0,216590.0,246910.0,"lysosomal alpha-mannosidase precursor, putative"
874,Tb927.10.2580,1480.2,1485.1,1108.0,1874.5,1508.2,2469.5,1597.0,2077.4,"Nucleolar protein 12 (25kDa), putative"
875,Tb927.10.260,22551.0,18945.0,21898.0,20940.0,14858.0,14530.0,16511.0,13020.0,"BolA-like protein, putative"
876,Tb927.10.2610,114600.0,128740.0,114890.0,121540.0,93177.0,94244.0,91092.0,87075.0,"Domain of unknown function (DUF1935), putative"
877,Tb927.10.2620,1220000.0,1272100.0,1097700.0,1101100.0,922050.0,997350.0,991840.0,793020.0,"CS domain containing protein, putative"
878,Tb927.10.2630,21035.0,18668.0,18278.0,20082.0,14578.0,9650.1,12604.0,14525.0,"Regulator of Vps4 activity in the MVB pathway, putative"
879,Tb927.10.2640,8588900.0,9398300.0,8417200.0,9079700.0,7467300.0,7851400.0,7254900.0,7212900.0,intraflagellar transport protein 81
880,Tb927.10.2650,105510.0,107030.0,97930.0,102150.0,85112.0,79205.0,86913.0,77930.0,"hypothetical protein, conserved"
881,Tb927.10.2670,152390.0,164920.0,131810.0,158350.0,94555.0,101330.0,113760.0,110790.0,"hypothetical protein, conserved"
883,Tb927.9.15420,5434900.0,6425300.0,6024700.0,5759700.0,5051200.0,5356400.0,4345800.0,4783500.0,60S ribosomal protein L32
884,Tb927.10.2700,290030.0,309430.0,293970.0,314940.0,260650.0,277240.0,284910.0,261940.0,predicted WD40 repeat protein
885,Tb927.10.2720,183550.0,208290.0,190790.0,214530.0,147230.0,149560.0,145710.0,158280.0,"hypothetical protein, conserved"
886,Tb927.10.2730,768410.0,843720.0,790230.0,811850.0,758830.0,716680.0,765430.0,667440.0,"START domain containing protein, putative"
888,Tb927.10.2760,137270.0,138400.0,125570.0,124160.0,117160.0,119800.0,112820.0,112360.0,"ATPase family associated with various cellular activities (AAA), putative"
889,Tb927.10.2780,542890.0,598670.0,521900.0,584250.0,555600.0,562640.0,547390.0,554980.0,DNA-directed RNA polymerase III subunit C1
890,Tb927.10.2790,69328.0,91110.0,79578.0,82892.0,80133.0,74580.0,61458.0,67092.0,"Conserved oligomeric complex COG6, putative"
891,Tb927.10.2810,1054500.0,1250000.0,991160.0,1150100.0,885290.0,920350.0,848300.0,942080.0,"hypothetical protein, conserved"
892,Tb927.3.1370,2472800.0,2774000.0,2364000.0,2321800.0,2409800.0,2600700.0,1924500.0,1994200.0,"40S ribosomal protein S25, putative"
893,Tb927.10.2860,88698.0,91786.0,106010.0,104410.0,82695.0,89302.0,96454.0,84558.0,POC1 centriolar protein homolog
894,Tb927.10.2880,1085400.0,1268600.0,1126300.0,1155100.0,819280.0,855910.0,863980.0,842280.0,"Voltage-dependent calcium channel subunit, putative"
895,Tb927.10.290,1621100.0,1975700.0,1829000.0,1856600.0,1407800.0,1501700.0,1559600.0,1397100.0,"proteasome alpha 2 subunit, putative"
896,Tb927.10.2900,824470.0,927750.0,738470.0,774120.0,632570.0,601470.0,567280.0,602030.0,"importin beta-1 subunit, putative"
897,Tb927.10.2910,297360.0,363060.0,316350.0,336640.0,317530.0,332760.0,309930.0,288630.0,splicing factor PTSR1 interacting protein
898,Tb927.10.2930,407660.0,428330.0,388020.0,399360.0,314040.0,339670.0,311190.0,303540.0,"hypothetical protein, conserved"
899,Tb927.10.2940,452490.0,544640.0,458620.0,510820.0,405620.0,412110.0,392140.0,400860.0,"Soluble NSF attachment protein, SNAP, putative"
900,Tb927.10.2950,752540.0,862160.0,813630.0,810300.0,686670.0,642500.0,687080.0,642140.0,"hypothetical protein, conserved"
901,Tb927.10.3030,1837200.0,1903400.0,1724900.0,1878300.0,1552700.0,1486700.0,1338100.0,1399100.0,proteasome regulatory non-ATPase subunit 11
902,Tb927.10.2990,316980.0,370860.0,305680.0,354070.0,291410.0,303060.0,293760.0,274450.0,nuclear cap binding complex subunit CBP110
903,Tb927.10.3000,155310.0,189740.0,174020.0,182900.0,137000.0,143480.0,141810.0,148830.0,"Orofaciodigital syndrome 1-like protein, putative"
904,Tb927.10.3010,510440.0,598840.0,533370.0,601520.0,412410.0,403820.0,425860.0,430380.0,"hook complex protein, conserved"
905,Tb927.10.3020,46068.0,54381.0,50675.0,52908.0,53547.0,50239.0,48817.0,50259.0,"hypothetical protein, conserved"
906,Tb927.10.3070,181600.0,208280.0,177760.0,184800.0,148740.0,129450.0,141460.0,125330.0,"hypothetical protein, conserved"
907,Tb927.10.3080,717980.0,779030.0,669930.0,746970.0,573520.0,624170.0,601430.0,602840.0,"methionine biosynthetic protein, putative"
908,Tb927.10.3090,36102.0,39015.0,31343.0,37832.0,35237.0,33202.0,23442.0,28277.0,"hypothetical protein, conserved"
909,Tb927.10.310,194270.0,231910.0,202000.0,198270.0,174520.0,185560.0,165960.0,171180.0,pumillio/PUF RNA binding protein 3
910,Tb927.10.3100,18632.0,22793.0,17519.0,20442.0,13517.0,13724.0,13818.0,13379.0,"glycerol-3-phosphate acyltransferase, putative"
911,Tb927.10.3110,23402.0,30576.0,25227.0,26792.0,25169.0,21789.0,24291.0,21458.0,"DNA primase large subunit, putative"
912,Tb927.10.3130,44245.0,49229.0,43677.0,46183.0,30922.0,30986.0,31883.0,35775.0,"myotubularin-associated protein, putative"
913,Tb927.10.3150,179640.0,187690.0,171330.0,175720.0,157510.0,174300.0,146550.0,165310.0,"N-acetyltransferase, putative"
914,Tb927.10.3160,134950.0,145140.0,114810.0,121160.0,109970.0,116360.0,105180.0,103460.0,"hypothetical protein, conserved"
915,Tb927.10.3170,937220.0,1014100.0,992200.0,996750.0,838390.0,864880.0,857290.0,866690.0,"GCN20-type ATP-binding cassette protein, putative"
916,Tb927.10.3200,941610.0,1009200.0,900970.0,967690.0,919360.0,968810.0,918440.0,885940.0,"U2 splicing auxiliary factor, putative"
917,Tb927.10.3210,7558800.0,8004500.0,7050500.0,8166300.0,5707200.0,5670200.0,5367500.0,5314700.0,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative"
918,Tb927.10.3230,330490.0,394920.0,322680.0,355610.0,307680.0,319720.0,256550.0,287300.0,"CMGC/MAPK protein kinase, putative"
919,Tb927.10.3260,2606300.0,2841600.0,2465800.0,2689700.0,2007600.0,2061100.0,1910000.0,1853700.0,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative"
920,Tb927.10.3280,2487500.0,2570100.0,2243700.0,2507300.0,2279000.0,2149600.0,2037300.0,2137100.0,"60S ribosomal proteins L38, putative"
921,Tb927.10.330,89387.0,113240.0,88098.0,106680.0,82953.0,72637.0,78713.0,71858.0,"hypothetical protein, conserved"
922,Tb927.10.3310,172080.0,182530.0,157920.0,158460.0,133900.0,140710.0,141370.0,147240.0,Component of motile flagella 76b
923,Tb927.10.3330,105110.0,121840.0,92911.0,121790.0,102380.0,89988.0,76392.0,83210.0,"DDRGK domain containing protein, putative"
924,Tb927.10.3350,20316.0,25761.0,22628.0,20093.0,19555.0,20332.0,19332.0,19700.0,"major facilitator superfamily, putative"
925,Tb927.10.3380,253480.0,255700.0,239620.0,203730.0,219350.0,233840.0,230410.0,189750.0,"60S acidic ribosomal protein P2, putative"
926,Tb927.10.3390,96505.0,105640.0,96757.0,100410.0,81356.0,99837.0,88806.0,89716.0,predicted TLD domain protein
927,Tb927.10.340,85586.0,77208.0,64419.0,79800.0,64971.0,70723.0,71873.0,64442.0,"mitochondrial structure specific endonuclease I (SSE-1), putative"
928,Tb927.10.3400,65936.0,69409.0,56236.0,81582.0,39876.0,28121.0,37739.0,30801.0,"hypothetical protein, conserved"
929,Tb927.10.3430,189680.0,220270.0,183310.0,179390.0,151720.0,143630.0,147460.0,125850.0,"hypothetical protein, conserved"
930,Tb927.10.3470,89892.0,124240.0,95908.0,107960.0,81785.0,101370.0,101780.0,106260.0,"Ankyrin repeats (3 copies), putative"
931,Tb927.10.3500,1355800.0,1512300.0,1252300.0,1419600.0,1219800.0,1126400.0,1205800.0,1155400.0,splicing factor u2af 65 kda subunit
932,Tb927.10.3510,92493.0,110930.0,104670.0,110060.0,75364.0,72202.0,79635.0,73557.0,"tRNA pseudouridine synthase D (TruD), putative"
933,Tb927.10.3520,1548300.0,1759400.0,1520400.0,1635000.0,1405700.0,1417400.0,1300500.0,1277000.0,protease regulatory ATPase subunit 4
934,Tb927.10.3540,444900.0,486960.0,423630.0,469380.0,324070.0,318790.0,317290.0,289900.0,DNA-directed RNA polymerase I subunit RPA31
935,Tb927.10.3560,1180700.0,1306300.0,1206300.0,1336700.0,1086300.0,1071500.0,1158600.0,1077100.0,"Protein arginine N-methyltransferase 1, prozyme"
936,Tb927.10.3570,544030.0,599740.0,490030.0,513960.0,456290.0,478760.0,464920.0,393500.0,RNA editing exonuclease 2
937,Tb927.10.3590,131440.0,140410.0,133350.0,149920.0,112290.0,132160.0,109350.0,128490.0,"hypothetical protein, conserved"
938,Tb927.10.360,214140.0,225990.0,200870.0,206000.0,160080.0,181190.0,172420.0,178060.0,"hypothetical protein, conserved"
939,Tb927.10.3640,279390.0,335750.0,221550.0,273250.0,210980.0,233680.0,194370.0,213030.0,"nuclear transmembrane protein, putative"
940,Tb927.10.3650,27209.0,36010.0,33992.0,35131.0,33244.0,24292.0,32749.0,30000.0,NADH-dependent fumarate reductase
941,Tb927.10.3660,5405500.0,6500800.0,5783700.0,6063000.0,5398900.0,5756700.0,5563100.0,5782000.0,aspartate aminotransferase
942,Tb927.10.3670,67100.0,74123.0,58849.0,70170.0,45835.0,63069.0,54138.0,50011.0,"hypothetical protein, conserved"
943,Tb927.10.370,13217.0,17123.0,12264.0,15143.0,9742.5,9976.0,7765.1,7175.1,"calcineurin B subunit, putative"
944,Tb927.10.3700,222080.0,223060.0,173310.0,225240.0,157930.0,224840.0,173880.0,183310.0,"AMP-activated protein kinase, gamma regulatory subunit"
945,Tb927.10.3720,94357.0,101810.0,85941.0,98860.0,69661.0,66003.0,61797.0,62743.0,"hypothetical protein, conserved"
946,Tb927.10.3750,131400.0,141140.0,130880.0,141410.0,119900.0,121040.0,137960.0,130350.0,"Endonuclease/Exonuclease/phosphatase family, putative"
947,Tb927.10.3760,920940.0,1027200.0,837200.0,879710.0,778540.0,846060.0,745130.0,746400.0,"vacuolar ATP synthase subunit d, putative"
948,Tb927.10.3770,31788.0,48944.0,40663.0,39038.0,39105.0,37693.0,30290.0,25755.0,predicted TPR repeat protein
949,Tb927.10.3780,170870.0,177710.0,169750.0,156800.0,156320.0,149240.0,159850.0,147420.0,"hypothetical protein, conserved"
950,Tb927.10.3790,139000.0,168030.0,144640.0,149500.0,128260.0,139670.0,136330.0,122430.0,"hypothetical protein, conserved"
951,Tb927.10.3810,92690.0,121420.0,93690.0,109910.0,94482.0,78978.0,77269.0,76530.0,Nucleoporin NUP65
952,Tb927.10.3820,153030.0,172090.0,159270.0,190960.0,151760.0,148040.0,142820.0,166800.0,"hypothetical protein, conserved"
953,Tb927.11.14130,865010.0,937640.0,912230.0,891020.0,842140.0,810760.0,826740.0,777980.0,"ribosomal protein L18, putative"
954,Tb927.10.3860,280320.0,303250.0,273190.0,302720.0,235050.0,242040.0,221800.0,222660.0,"SNF-7-like protein, putative"
955,Tb927.10.390,1319600.0,1407200.0,1120600.0,1247600.0,840570.0,890540.0,941370.0,842350.0,"DUF2407 ubiquitin-like domain containing protein, putative"
